november,278,100,0.0011902060597757445,4.605170185988092,-6.733628827373655
matrix,272,101,0.001164518159205045,4.61512051684126,-6.7554478747682944
functions,272,102,0.001164518159205045,4.624972813284271,-6.7554478747682944
general,272,103,0.001164518159205045,4.634728988229636,-6.7554478747682944
control,271,104,0.0011602368424432619,4.6443908991413725,-6.759131120184591
new,269,105,0.0011516742089196954,4.653960350157523,-6.766538561462453
file,268,106,0.0011473928921579121,4.663439094112067,-6.770262960553436
october,267,107,0.0011431115753961288,4.672828834461906,-6.7740012826640426
t,266,108,0.0011388302586343457,4.68213122712422,-6.777753632282593
technique,266,109,0.0011388302586343457,4.6913478822291435,-6.777753632282593
each,266,110,0.0011388302586343457,4.700480365792417,-6.777753632282593
machine,265,111,0.0011345489418725623,4.709530201312334,-6.781520115078069
list,262,112,0.0011217049915872126,4.718498871295094,-6.792905437303195
results,261,113,0.0011174236748254292,4.727387818712341,-6.7967295337415985
other,260,114,0.0011131423580636461,4.736198448394496,-6.800568310048764
techniques,258,115,0.0011045797245400795,4.74493212836325,-6.808290356142675
also,258,116,0.0011045797245400795,4.7535901911063645,-6.808290356142675
september,252,117,0.00107889182396938,4.762173934797756,-6.831820853552869
linear,245,118,0.0010489226066368973,4.770684624465665,-6.859991730519565
retrieval,244,119,0.001044641289875114,4.77912349311153,-6.86408171577109
solution,243,120,0.0010403599731133308,4.787491742782046,-6.868188497723743
error,243,121,0.0010403599731133308,4.795790545596741,-6.868188497723743
into,236,122,0.001010390755780848,4.804021044733257,-6.897418136038682
shown,233,123,9.975468054954982E-4,4.812184355372417,-6.910211487498591
more,231,124,9.889841719719317E-4,4.820281565605037,-6.918832230542498
simulation,230,125,9.847028552101484E-4,4.8283137373023015,-6.923170632141097
all,224,126,9.590149546394489E-4,4.836281906951478,-6.949603889209252
equations,222,127,9.504523211158824E-4,4.844187086458591,-6.958572559192013
than,219,128,9.376083708305327E-4,4.852030263919617,-6.972178211247791
input,218,129,9.333270540687493E-4,4.859812404361672,-6.976754878275203
based,217,130,9.290457373069661E-4,4.867534450455582,-6.9813525875238325
search,217,131,9.290457373069661E-4,4.875197323201151,-6.9813525875238325
procedure,216,132,9.247644205451829E-4,4.882801922586371,-6.985971533380127
structures,215,133,9.204831037833997E-4,4.890349128221754,-6.990611912936629
performance,214,134,9.162017870216163E-4,4.897839799950911,-6.99527392604244
fortran,213,135,9.119204702598331E-4,4.90527477843843,-6.999957775354867
between,211,136,9.033578367362666E-4,4.912654885736052,-7.0093918075882256
any,208,137,8.905138864509168E-4,4.919980925828125,-7.023711861362974
allocation,207,138,8.862325696891336E-4,4.927253685157205,-7.0285311477989225
operating,207,139,8.862325696891336E-4,4.9344739331306915,-7.0285311477989225
large,206,140,8.819512529273504E-4,4.941642422609304,-7.033373772274711
code,201,141,8.60544669118434E-4,4.948759890378168,-7.0579450330052165
implementation,199,142,8.519820355948676E-4,4.955827057601261,-7.0679451163398
automatic,196,143,8.391380853095178E-4,4.962844630259907,-7.0831352818337745
algol,196,144,8.391380853095178E-4,4.969813299576001,-7.0831352818337745
simple,196,145,8.391380853095178E-4,4.976733742420574,-7.0831352818337745
computing,195,146,8.348567685477345E-4,4.983606621708336,-7.088250382500545
user,191,147,8.177315015006015E-4,4.990432586778736,-7.108976513017662
both,188,148,8.048875512152517E-4,4.997212273764115,-7.124807978234343
numerical,188,149,8.048875512152517E-4,5.003946305945459,-7.124807978234343
several,186,150,7.963249176916853E-4,5.0106352940962555,-7.1355032673510905
procedures,185,151,7.92043600929902E-4,5.017279836814924,-7.140894115985967
was,183,152,7.834809674063355E-4,5.0238805208462765,-7.151763788222871
order,181,153,7.74918333882769E-4,5.030437921392435,-7.162752909798466
their,180,154,7.706370171209857E-4,5.0369526024136295,-7.168293090174082
first,179,155,7.663557003592025E-4,5.043425116919247,-7.173864135223537
when,178,156,7.620743835974192E-4,5.049856007249537,-7.179466390772207
process,178,157,7.620743835974192E-4,5.056245805348308,-7.179466390772207
level,177,158,7.57793066835636E-4,5.062595033026967,-7.1851002084904625
random,177,159,7.57793066835636E-4,5.0689042022202315,-7.1851002084904625
tree,177,160,7.57793066835636E-4,5.075173815233827,-7.1851002084904625
decision,175,161,7.492304333120694E-4,5.081404364984463,-7.196463967140778
compiler,175,162,7.492304333120694E-4,5.087596335232384,-7.196463967140778
only,174,163,7.449491165502862E-4,5.093750200806762,-7.202194641849763
computers,173,164,7.40667799788503E-4,5.099866427824199,-7.207958346566513
sharing,173,165,7.40667799788503E-4,5.10594547390058,-7.207958346566513
standard,173,166,7.40667799788503E-4,5.111987788356544,-7.207958346566513
many,172,167,7.363864830267196E-4,5.117993812416755,-7.213755464250839
developed,170,168,7.278238495031532E-4,5.123963979403259,-7.22545150401403
proposed,167,169,7.149798992178034E-4,5.1298987149230735,-7.243256128647537
but,167,170,7.149798992178034E-4,5.135798437050262,-7.243256128647537
point,164,171,7.021359489324537E-4,5.14166355650266,-7.2613835132400935
scheduling,162,172,6.935733154088871E-4,5.147494476813453,-7.273653605831908
efficient,159,173,6.807293651235373E-4,5.153291594497779,-7.292345738844061
arithmetic,158,174,6.764480483617541E-4,5.159055299214529,-7.298654908037325
real,157,175,6.721667315999709E-4,5.1647859739235145,-7.305004135715984
space,157,176,6.721667315999709E-4,5.170483995038151,-7.305004135715984
integration,156,177,6.678854148381877E-4,5.176149732573829,-7.311393933814755
digital,154,178,6.593227813146211E-4,5.181783550292085,-7.324297338650663
operations,153,179,6.550414645528379E-4,5.187385805840755,-7.330812019671856
binary,153,180,6.550414645528379E-4,5.19295685089021,-7.330812019671856
evaluation,153,181,6.550414645528379E-4,5.198497031265826,-7.330812019671856
certain,152,182,6.507601477910546E-4,5.204006687076795,-7.337369420218016
output,151,183,6.464788310292714E-4,5.209486152841421,-7.343970104249368
will,151,184,6.464788310292714E-4,5.214935757608986,-7.343970104249368
table,150,185,6.421975142674881E-4,5.220355825078324,-7.350614646968036
computation,149,186,6.379161975057048E-4,5.225746673713202,-7.357303635118833
management,149,187,6.379161975057048E-4,5.231108616854587,-7.357303635118833
distribution,149,188,6.379161975057048E-4,5.236441962829949,-7.357303635118833
form,148,189,6.336348807439216E-4,5.241747015059643,-7.364037667300177
complex,148,190,6.336348807439216E-4,5.247024072160486,-7.364037667300177
most,148,191,6.336348807439216E-4,5.25227342804663,-7.364037667300177
parallel,147,192,6.293535639821384E-4,5.2574953720277815,-7.370817354285555
line,147,193,6.293535639821384E-4,5.262690188904886,-7.370817354285555
three,146,194,6.250722472203551E-4,5.267858159063328,-7.377643319355956
application,144,195,6.165096136967886E-4,5.272999558563747,-7.3914366414882915
tables,144,196,6.165096136967886E-4,5.278114659230517,-7.3914366414882915
network,144,197,6.165096136967886E-4,5.2832037287379885,-7.3914366414882915
well,143,198,6.122282969350054E-4,5.288267030694535,-7.398405310804384
variables,141,199,6.036656634114388E-4,5.293304824724492,-7.412490050686124
then,141,200,6.036656634114388E-4,5.298317366548036,-7.412490050686124
optimal,140,201,5.993843466496556E-4,5.303304908059076,-7.4196075184549874
science,139,202,5.951030298878723E-4,5.308267697401205,-7.426776007933601
software,139,203,5.951030298878723E-4,5.313205979041787,-7.426776007933601
made,138,204,5.90821713126089E-4,5.318119993844216,-7.433996255907087
required,137,205,5.865403963643058E-4,5.3230099791384085,-7.441269015236167
applications,136,206,5.822590796025225E-4,5.327876168789581,-7.44859505532824
if,135,207,5.779777628407393E-4,5.332718793265369,-7.455975162625863
sorting,135,208,5.779777628407393E-4,5.337538079701318,-7.455975162625863
possible,132,209,5.651338125553895E-4,5.342334251964811,-7.478448018477921
basic,132,210,5.651338125553895E-4,5.3471075307174685,-7.478448018477921
processes,131,211,5.608524957936063E-4,5.351858133476067,-7.48605261786314
display,131,212,5.608524957936063E-4,5.356586274672012,-7.48605261786314
graph,130,213,5.565711790318231E-4,5.3612921657094255,-7.493715490608709
approach,130,214,5.565711790318231E-4,5.365976015021851,-7.493715490608709
representation,129,215,5.522898622700397E-4,5.3706380281276624,-7.50143753670262
o,128,216,5.480085455082565E-4,5.375278407684165,-7.509219677144674
x,128,217,5.480085455082565E-4,5.37989735354046,-7.509219677144674
jr,128,218,5.480085455082565E-4,5.384495062789089,-7.509219677144674
organization,128,219,5.480085455082565E-4,5.389071729816501,-7.509219677144674
trees,127,220,5.437272287464733E-4,5.393627546352362,-7.517062854605701
series,127,221,5.437272287464733E-4,5.3981627015177525,-7.517062854605701
over,127,222,5.437272287464733E-4,5.402677381872279,-7.517062854605701
theory,126,223,5.3944591198469E-4,5.407171771460119,-7.524968034112814
various,125,224,5.351645952229067E-4,5.4116460518550396,-7.532936203761991
dh,125,225,5.351645952229067E-4,5.41610040220442,-7.532936203761991
values,125,226,5.351645952229067E-4,5.420534999272286,-7.532936203761991
access,125,227,5.351645952229067E-4,5.424950017481403,-7.532936203761991
development,124,228,5.308832784611235E-4,5.429345628954441,-7.540968375459255
cost,123,229,5.266019616993403E-4,5.43372200355424,-7.549065585691874
scheme,123,230,5.266019616993403E-4,5.438079308923196,-7.549065585691874
free,122,231,5.22320644937557E-4,5.442417710521793,-7.5572288963310355
execution,122,232,5.22320644937557E-4,5.44673737166631,-7.5572288963310355
manipulation,121,233,5.180393281757738E-4,5.4510384535657,-7.565459395467551
purpose,121,234,5.180393281757738E-4,5.455321115357702,-7.565459395467551
size,121,235,5.180393281757738E-4,5.459585514144159,-7.565459395467551
particular,121,236,5.180393281757738E-4,5.4638318050256105,-7.565459395467551
considered,120,237,5.137580114139905E-4,5.4680601411351315,-7.5737581982822455
ibm,120,238,5.137580114139905E-4,5.472270673671475,-7.5737581982822455
polynomial,119,239,5.094766946522072E-4,5.476463551931511,-7.582126447952763
context,119,240,5.094766946522072E-4,5.480638923341991,-7.582126447952763
paging,119,241,5.094766946522072E-4,5.484796933490655,-7.582126447952763
test,118,242,5.05195377890424E-4,5.488937726156687,-7.590565316598627
were,118,243,5.05195377890424E-4,5.493061443340548,-7.590565316598627
generation,118,244,5.05195377890424E-4,5.497168225293202,-7.590565316598627
value,117,245,5.009140611286408E-4,5.501258210544727,-7.599076006266536
dynamic,117,246,5.009140611286408E-4,5.5053315359323625,-7.599076006266536
matrices,117,247,5.009140611286408E-4,5.5093883366279774,-7.599076006266536
syntax,116,248,4.966327443668574E-4,5.5134287461649825,-7.607659749957928
examples,116,249,4.966327443668574E-4,5.517452896464707,-7.607659749957928
rules,115,250,4.923514276050742E-4,5.521460917862246,-7.616317812701042
how,115,251,4.923514276050742E-4,5.5254529391317835,-7.616317812701042
errors,115,252,4.923514276050742E-4,5.529429087511423,-7.616317812701042
processor,114,253,4.88070110843291E-4,5.53338948872752,-7.6250514926697965
pattern,114,254,4.88070110843291E-4,5.537334267018537,-7.6250514926697965
type,112,255,4.7950747731972444E-4,5.541263545158426,-7.642751069769197
key,112,256,4.7950747731972444E-4,5.545177444479562,-7.642751069769197
small,111,257,4.752261605579412E-4,5.54907608489522,-7.651719739751957
numbers,110,258,4.7094484379615794E-4,5.552959584921617,-7.660769575271876
terms,110,259,4.7094484379615794E-4,5.556828061699537,-7.660769575271876
case,110,260,4.7094484379615794E-4,5.560681631015528,-7.660769575271876
high,109,261,4.6666352703437467E-4,5.564520407322694,-7.669902058835149
text,108,262,4.6238221027259145E-4,5.568344503761097,-7.679118713940072
under,107,263,4.5810089351080817E-4,5.572154032177765,-7.6884211066023855
multiprogramming,107,264,4.5810089351080817E-4,5.575949103146316,-7.6884211066023855
grammar,107,265,4.5810089351080817E-4,5.579729825986222,-7.6884211066023855
v,106,266,4.5381957674902495E-4,5.583496308781699,-7.697810846952224
defined,106,267,4.5381957674902495E-4,5.58724865840025,-7.697810846952224
special,106,268,4.5381957674902495E-4,5.5909869805108565,-7.697810846952224
applied,106,269,4.5381957674902495E-4,5.594711379601839,-7.697810846952224
models,106,270,4.5381957674902495E-4,5.598421958998375,-7.697810846952224
where,106,271,4.5381957674902495E-4,5.602118820879701,-7.697810846952224
expressions,105,272,4.495382599872417E-4,5.605802066295998,-7.707289590906768
part,105,273,4.495382599872417E-4,5.60947179518496,-7.707289590906768
different,104,274,4.452569432254584E-4,5.6131281063880705,-7.71685904192292
very,104,275,4.452569432254584E-4,5.616771097666572,-7.71685904192292
quadrature,103,276,4.409756264636752E-4,5.62040086571715,-7.726520952834656
features,103,277,4.409756264636752E-4,5.6240175061873385,-7.726520952834656
types,103,278,4.409756264636752E-4,5.627621113690637,-7.726520952834656
study,102,279,4.366943097018919E-4,5.631211781821365,-7.736277127780021
they,102,280,4.366943097018919E-4,5.634789603169249,-7.736277127780021
class,102,281,4.366943097018919E-4,5.638354669333745,-7.736277127780021
mathematical,102,282,4.366943097018919E-4,5.641907070938114,-7.736277127780021
approximation,101,283,4.324129929401087E-4,5.645446897643238,-7.7461294242230325
communication,101,284,4.324129929401087E-4,5.648974238161206,-7.7461294242230325
differential,101,285,4.324129929401087E-4,5.652489180268651,-7.7461294242230325
hardware,101,286,4.324129929401087E-4,5.655991810819852,-7.7461294242230325
optimization,101,287,4.324129929401087E-4,5.659482215759621,-7.7461294242230325
means,100,288,4.281316761783254E-4,5.662960480135946,-7.7560797550762
conditions,100,289,4.281316761783254E-4,5.666426688112432,-7.7560797550762
computational,99,290,4.2385035941654213E-4,5.66988092298052,-7.766130090929702
through,99,291,4.2385035941654213E-4,5.673323267171493,-7.766130090929702
length,98,292,4.195690426547589E-4,5.676753802268282,-7.77628246239372
searching,98,293,4.195690426547589E-4,5.680172609017068,-7.77628246239372
example,98,294,4.195690426547589E-4,5.683579767338681,-7.77628246239372
research,98,295,4.195690426547589E-4,5.68697535633982,-7.77628246239372
multiple,97,296,4.1528772589297563E-4,5.69035945432406,-7.786538962560909
virtual,97,297,4.1528772589297563E-4,5.6937321388027,-7.786538962560909
no,97,298,4.1528772589297563E-4,5.697093486505405,-7.786538962560909
obtained,97,299,4.1528772589297563E-4,5.700443573390687,-7.786538962560909
must,97,300,4.1528772589297563E-4,5.703782474656201,-7.786538962560909
description,97,301,4.1528772589297563E-4,5.707110264748875,-7.786538962560909
properties,96,302,4.110064091311924E-4,5.71042701737487,-7.796901749596456
so,96,303,4.110064091311924E-4,5.713732805509369,-7.796901749596456
equation,96,304,4.110064091311924E-4,5.717027701406222,-7.796901749596456
statements,96,305,4.110064091311924E-4,5.720311776607412,-7.796901749596456
describes,96,306,4.110064091311924E-4,5.723585101952381,-7.796901749596456
variable,95,307,4.0672509236940914E-4,5.726847747587197,-7.807373049463751
within,95,308,4.0672509236940914E-4,5.730099782973574,-7.807373049463751
formal,94,309,4.0244377560762586E-4,5.733341276897746,-7.817955158794288
work,94,310,4.0244377560762586E-4,5.736572297479192,-7.817955158794288
string,94,311,4.0244377560762586E-4,5.739792912179234,-7.817955158794288
designed,94,312,4.0244377560762586E-4,5.7430031878094825,-7.817955158794288
least,93,313,3.9816245884584264E-4,5.746203190540153,-7.828650447911036
available,93,314,3.9816245884584264E-4,5.749392985908253,-7.828650447911036
networks,93,315,3.9816245884584264E-4,5.752572638825633,-7.828650447911036
there,93,316,3.9816245884584264E-4,5.755742213586912,-7.828650447911036
grammars,92,317,3.9388114208405937E-4,5.75890177387728,-7.839461364015252
education,92,318,3.9388114208405937E-4,5.762051382780177,-7.839461364015252
interactive,92,319,3.9388114208405937E-4,5.765191102784844,-7.839461364015252
base,91,320,3.8959982532227615E-4,5.768320995793772,-7.850390434547442
characteristics,91,321,3.8959982532227615E-4,5.771441123130016,-7.850390434547442
efficiency,91,322,3.8959982532227615E-4,5.7745515455444085,-7.850390434547442
present,90,323,3.8531850856049287E-4,5.777652323222656,-7.861440270734027
character,90,324,3.8531850856049287E-4,5.780743515792329,-7.861440270734027
second,89,325,3.810371917987096E-4,5.783825182329737,-7.872613571332153
those,89,326,3.810371917987096E-4,5.786897381366708,-7.872613571332153
comparison,89,327,3.810371917987096E-4,5.7899601708972535,-7.872613571332153
files,89,328,3.810371917987096E-4,5.793013608384144,-7.872613571332153
common,88,329,3.767558750369264E-4,5.796057750765372,-7.883913126586085
we,87,330,3.724745582751431E-4,5.799092654460526,-7.8953418224097085
without,87,331,3.724745582751431E-4,5.802118375377063,-7.8953418224097085
fast,87,332,3.724745582751431E-4,5.805134968916488,-7.8953418224097085
report,87,333,3.724745582751431E-4,5.808142489980444,-7.8953418224097085
requirements,87,334,3.724745582751431E-4,5.811140992976701,-7.8953418224097085
implemented,87,335,3.724745582751431E-4,5.814130531825066,-7.8953418224097085
provides,86,336,3.681932415133598E-4,5.817111159963204,-7.906902644810784
flow,86,337,3.681932415133598E-4,5.820082930352362,-7.906902644810784
called,86,338,3.681932415133598E-4,5.823045895483019,-7.906902644810784
important,86,339,3.681932415133598E-4,5.82600010738045,-7.906902644810784
written,86,340,3.681932415133598E-4,5.8289456176102075,-7.906902644810784
natural,86,341,3.681932415133598E-4,5.831882477283517,-7.906902644810784
known,85,342,3.639119247515766E-4,5.834810737062605,-7.9185986845739755
environment,85,343,3.639119247515766E-4,5.8377304471659395,-7.9185986845739755
polynomials,85,344,3.639119247515766E-4,5.840641657373398,-7.9185986845739755
provide,85,345,3.639119247515766E-4,5.84354441703136,-7.9185986845739755
integral,85,346,3.639119247515766E-4,5.846438775057725,-7.9185986845739755
parsing,84,347,3.5963060798979333E-4,5.849324779946859,-7.930433142220978
normal,84,348,3.5963060798979333E-4,5.8522024797744745,-7.930433142220978
state,83,349,3.553492912280101E-4,5.855071922202427,-7.942409333267694
generator,83,350,3.553492912280101E-4,5.857933154483459,-7.942409333267694
rule,83,351,3.553492912280101E-4,5.860786223465865,-7.942409333267694
strings,83,352,3.553492912280101E-4,5.863631175598097,-7.942409333267694
algebraic,83,353,3.553492912280101E-4,5.8664680569332965,-7.942409333267694
working,83,354,3.553492912280101E-4,5.869296913133774,-7.942409333267694
operation,83,355,3.553492912280101E-4,5.872117789475416,-7.942409333267694
definition,83,356,3.553492912280101E-4,5.87493073085203,-7.942409333267694
same,82,357,3.5106797446622683E-4,5.877735781779639,-7.954530693800039
users,82,358,3.5106797446622683E-4,5.8805329864007,-7.954530693800039
way,82,359,3.5106797446622683E-4,5.883322388488279,-7.954530693800039
single,82,360,3.5106797446622683E-4,5.886104031450156,-7.954530693800039
out,82,361,3.5106797446622683E-4,5.8888779583328805,-7.954530693800039
fourier,82,362,3.5106797446622683E-4,5.8916442118257715,-7.954530693800039
note,81,363,3.4678665770444356E-4,5.8944028342648505,-7.966800786391853
independent,81,364,3.4678665770444356E-4,5.8971538676367405,-7.966800786391853
reference,81,365,3.4678665770444356E-4,5.8998973535824915,-7.966800786391853
compared,81,366,3.4678665770444356E-4,5.902633333401366,-7.966800786391853
practical,81,367,3.4678665770444356E-4,5.905361848054571,-7.966800786391853
speed,80,368,3.4250534094266034E-4,5.908082938168931,-7.97922330639041
up,80,369,3.4250534094266034E-4,5.910796644040527,-7.97922330639041
transformation,80,370,3.4250534094266034E-4,5.91350300563827,-7.97922330639041
recognition,80,371,3.4250534094266034E-4,5.916202062607435,-7.97922330639041
graphics,80,372,3.4250534094266034E-4,5.918893854273146,-7.97922330639041
points,79,373,3.3822402418087706E-4,5.921578419643816,-7.991802088597271
oriented,79,374,3.3822402418087706E-4,5.924255797414532,-7.991802088597271
about,79,375,3.3822402418087706E-4,5.926926025970411,-7.991802088597271
complexity,79,376,3.3822402418087706E-4,5.929589143389895,-7.991802088597271
experimental,79,377,3.3822402418087706E-4,5.932245187448011,-7.991802088597271
sets,78,378,3.3394270741909384E-4,5.934894195619588,-8.0045411143747
parameters,78,379,3.3394270741909384E-4,5.937536205082426,-8.0045411143747
sequence,78,380,3.3394270741909384E-4,5.940171252720432,-8.0045411143747
uses,78,381,3.3394270741909384E-4,5.942799375126701,-8.0045411143747
generating,78,382,3.3394270741909384E-4,5.945420608606575,-8.0045411143747
dimensional,77,383,3.2966139065731056E-4,5.948034989180646,-8.017444519210608
cobol,77,384,3.2966139065731056E-4,5.950642552587727,-8.017444519210608
necessary,77,385,3.2966139065731056E-4,5.953243334287785,-8.017444519210608
behavior,77,386,3.2966139065731056E-4,5.955837369464831,-8.017444519210608
coding,77,387,3.2966139065731056E-4,5.958424693029782,-8.017444519210608
minimum,77,388,3.2966139065731056E-4,5.961005339623274,-8.017444519210608
page,76,389,3.253800738955273E-4,5.963579343618446,-8.030516600777961
instruction,76,390,3.253800738955273E-4,5.966146739123692,-8.030516600777961
structured,75,391,3.2109875713374407E-4,5.968707559985366,-8.043761827527982
complete,75,392,3.2109875713374407E-4,5.971261839790462,-8.043761827527982
collection,75,393,3.2109875713374407E-4,5.973809611869261,-8.043761827527982
conversion,75,394,3.2109875713374407E-4,5.976350909297934,-8.043761827527982
concept,73,395,3.1253612361017757E-4,5.978885764901122,-8.070790499915901
extension,73,396,3.1253612361017757E-4,5.981414211254481,-8.070790499915901
symbolic,73,397,3.1253612361017757E-4,5.983936280687191,-8.070790499915901
presents,73,398,3.1253612361017757E-4,5.986452005284438,-8.070790499915901
allows,73,399,3.1253612361017757E-4,5.988961416889864,-8.070790499915901
requires,72,400,3.082548068483943E-4,5.991464547107982,-8.084583822048236
main,72,401,3.082548068483943E-4,5.993961427306569,-8.084583822048236
